date,site_id,part_id,planned_maintenance,consumption_qty,on_hand_qty,backorder_qty,blocked_qty,forecast_qty,forecast_type,forecast_uplift_pct
12/25/2023,SITE05,P00071,TRUE,1,16,0,0,1,Baseline,0
1/1/2024,SITE05,P00071,TRUE,0,16,0,0,1,Adjusted,0.125
1/8/2024,SITE05,P00071,TRUE,3,13,0,0,1,Baseline,0
1/15/2024,SITE05,P00071,FALSE,3,20,0,0,2,Baseline,0
1/22/2024,SITE05,P00071,TRUE,4,16,0,0,2,Adjusted,0.222
1/29/2024,SITE05,P00071,TRUE,1,15,0,0,2,Baseline,0
2/5/2024,SITE05,P00071,TRUE,4,24,0,0,2,Baseline,0
2/12/2024,SITE05,P00071,TRUE,2,22,0,0,3,Adjusted,0.152
2/19/2024,SITE05,P00071,TRUE,1,21,0,0,2,Baseline,0
2/26/2024,SITE05,P00071,FALSE,2,19,0,0,2,Baseline,0
3/4/2024,SITE05,P00071,FALSE,4,15,0,0,3,Adjusted,0.215
3/11/2024,SITE05,P00071,FALSE,2,13,0,0,2,Baseline,0
3/18/2024,SITE05,P00071,FALSE,1,19,0,0,3,Adjusted,0.207
3/25/2024,SITE05,P00071,FALSE,3,16,0,0,3,Adjusted,0.187
4/1/2024,SITE05,P00071,FALSE,0,16,0,0,2,Baseline,0
4/8/2024,SITE05,P00071,TRUE,1,15,0,0,2,Baseline,0
4/15/2024,SITE05,P00071,FALSE,1,14,0,0,2,Baseline,0
4/22/2024,SITE05,P00071,TRUE,2,24,0,0,2,Baseline,0
4/29/2024,SITE05,P00071,TRUE,4,20,0,0,1,Adjusted,-0.172
5/6/2024,SITE05,P00071,FALSE,1,19,0,0,2,Adjusted,0.326
5/13/2024,SITE05,P00071,TRUE,5,14,0,0,2,Baseline,0
5/20/2024,SITE05,P00071,FALSE,3,24,0,0,2,Baseline,0
5/27/2024,SITE05,P00071,TRUE,0,24,0,0,2,Baseline,0
6/3/2024,SITE05,P00071,FALSE,1,23,0,0,2,Adjusted,-0.094
6/10/2024,SITE05,P00071,TRUE,2,21,0,0,2,Adjusted,-0.14
6/17/2024,SITE05,P00071,TRUE,3,18,0,0,2,Adjusted,-0.066
6/24/2024,SITE05,P00071,FALSE,1,17,0,0,2,Baseline,0
7/1/2024,SITE05,P00071,FALSE,2,15,0,0,2,Baseline,0
7/8/2024,SITE05,P00071,FALSE,1,14,0,0,2,Baseline,0
7/15/2024,SITE05,P00071,FALSE,2,12,0,0,2,Baseline,0
7/22/2024,SITE05,P00071,TRUE,1,26,0,0,2,Baseline,0
7/29/2024,SITE05,P00071,TRUE,0,26,0,0,1,Baseline,0
8/5/2024,SITE05,P00071,TRUE,4,22,0,0,2,Baseline,0
8/12/2024,SITE05,P00071,TRUE,1,21,0,0,2,Baseline,0
8/19/2024,SITE05,P00071,FALSE,3,18,0,0,2,Adjusted,-0.129
8/26/2024,SITE05,P00071,FALSE,5,13,0,0,2,Adjusted,0.146
9/2/2024,SITE05,P00071,TRUE,1,12,0,0,2,Baseline,0
9/9/2024,SITE05,P00071,FALSE,1,19,0,0,2,Baseline,0
9/16/2024,SITE05,P00071,TRUE,1,18,0,0,1,Adjusted,-0.242
9/23/2024,SITE05,P00071,FALSE,3,15,0,0,2,Baseline,0
9/30/2024,SITE05,P00071,FALSE,0,15,0,0,2,Baseline,0
10/7/2024,SITE05,P00071,TRUE,2,13,0,0,2,Baseline,0
10/14/2024,SITE05,P00071,FALSE,0,13,0,0,2,Baseline,0
10/21/2024,SITE05,P00071,TRUE,2,22,0,0,1,Adjusted,0.118
10/28/2024,SITE05,P00071,TRUE,2,20,0,0,2,Adjusted,0.309
11/4/2024,SITE05,P00071,TRUE,0,20,0,0,1,Baseline,0
11/11/2024,SITE05,P00071,TRUE,2,18,0,0,1,Baseline,0
11/18/2024,SITE05,P00071,FALSE,2,16,0,0,1,Baseline,0
11/25/2024,SITE05,P00071,TRUE,0,16,0,0,1,Adjusted,0.141
12/2/2024,SITE05,P00071,FALSE,2,14,0,0,1,Baseline,0
12/9/2024,SITE05,P00071,FALSE,0,14,0,0,1,Baseline,0
12/16/2024,SITE05,P00071,FALSE,3,11,0,0,1,Baseline,0
12/23/2024,SITE05,P00071,TRUE,0,19,0,0,1,Baseline,0
1/3/2022,SITE05,P00072,TRUE,0,30,0,0,0,Baseline,0
1/10/2022,SITE05,P00072,TRUE,2,28,0,0,1,Baseline,0
1/17/2022,SITE05,P00072,FALSE,2,26,0,0,1,Adjusted,0.097
1/24/2022,SITE05,P00072,FALSE,7,37,0,0,3,Baseline,0
1/31/2022,SITE05,P00072,FALSE,0,37,0,0,2,Baseline,0
2/7/2022,SITE05,P00072,TRUE,2,35,0,0,2,Adjusted,-0.15
2/14/2022,SITE05,P00072,TRUE,6,29,0,0,3,Baseline,0
2/21/2022,SITE05,P00072,TRUE,2,27,0,0,3,Baseline,0
2/28/2022,SITE05,P00072,TRUE,0,27,0,0,3,Adjusted,0.123
3/7/2022,SITE05,P00072,TRUE,3,24,0,0,3,Baseline,0
3/14/2022,SITE05,P00072,FALSE,0,24,0,0,2,Baseline,0
3/21/2022,SITE05,P00072,TRUE,2,22,0,0,2,Baseline,0
3/28/2022,SITE05,P00072,TRUE,4,27,0,0,2,Baseline,0
4/4/2022,SITE05,P00072,FALSE,1,26,0,0,2,Adjusted,0.101
4/11/2022,SITE05,P00072,TRUE,3,23,0,0,2,Baseline,0
4/18/2022,SITE05,P00072,TRUE,1,22,0,0,1,Adjusted,-0.133
4/25/2022,SITE05,P00072,TRUE,2,20,0,0,2,Adjusted,0.242
5/2/2022,SITE05,P00072,FALSE,4,16,0,0,2,Baseline,0
5/9/2022,SITE05,P00072,FALSE,5,20,0,0,3,Baseline,0
5/16/2022,SITE05,P00072,TRUE,1,35,0,0,3,Baseline,0
5/23/2022,SITE05,P00072,TRUE,4,31,0,0,3,Adjusted,0.11
5/30/2022,SITE05,P00072,FALSE,1,30,0,0,3,Baseline,0
6/6/2022,SITE05,P00072,TRUE,1,29,0,0,2,Adjusted,0.127
6/13/2022,SITE05,P00072,TRUE,0,29,0,0,2,Baseline,0
6/20/2022,SITE05,P00072,FALSE,0,29,0,0,2,Baseline,0
6/27/2022,SITE05,P00072,TRUE,1,28,0,0,2,Baseline,0
7/4/2022,SITE05,P00072,TRUE,2,26,0,0,1,Baseline,0
7/11/2022,SITE05,P00072,FALSE,1,25,0,0,1,Baseline,0
7/18/2022,SITE05,P00072,TRUE,1,24,0,0,1,Baseline,0
7/25/2022,SITE05,P00072,TRUE,0,24,0,0,1,Baseline,0
8/1/2022,SITE05,P00072,TRUE,4,20,0,0,1,Baseline,0
8/8/2022,SITE05,P00072,FALSE,5,26,0,0,2,Baseline,0
8/15/2022,SITE05,P00072,TRUE,2,24,0,0,3,Adjusted,0.336
8/22/2022,SITE05,P00072,FALSE,7,17,0,0,3,Baseline,0
8/29/2022,SITE05,P00072,FALSE,0,27,0,0,2,Baseline,0
9/5/2022,SITE05,P00072,TRUE,1,26,0,0,2,Adjusted,-0.105
9/12/2022,SITE05,P00072,TRUE,1,25,0,0,2,Baseline,0
9/19/2022,SITE05,P00072,FALSE,1,24,0,0,3,Baseline,0
9/26/2022,SITE05,P00072,TRUE,1,23,0,0,2,Baseline,0
10/3/2022,SITE05,P00072,FALSE,1,22,0,0,2,Baseline,0
10/10/2022,SITE05,P00072,TRUE,1,21,0,0,2,Baseline,0
10/17/2022,SITE05,P00072,FALSE,0,21,0,0,1,Baseline,0
10/24/2022,SITE05,P00072,FALSE,0,21,0,0,1,Baseline,0
10/31/2022,SITE05,P00072,FALSE,2,29,0,0,1,Baseline,0
11/7/2022,SITE05,P00072,TRUE,0,29,0,0,1,Baseline,0
11/14/2022,SITE05,P00072,FALSE,0,29,0,0,1,Baseline,0
11/21/2022,SITE05,P00072,TRUE,1,28,0,0,1,Baseline,0
11/28/2022,SITE05,P00072,TRUE,1,27,0,0,1,Adjusted,0.104
12/5/2022,SITE05,P00072,TRUE,2,25,0,0,1,Baseline,0
12/12/2022,SITE05,P00072,TRUE,3,22,0,0,1,Baseline,0
12/19/2022,SITE05,P00072,FALSE,1,21,0,0,1,Baseline,0
12/26/2022,SITE05,P00072,TRUE,2,33,0,0,1,Baseline,0
1/2/2023,SITE05,P00072,FALSE,0,33,0,0,1,Baseline,0
1/9/2023,SITE05,P00072,FALSE,1,32,0,0,1,Baseline,0
1/16/2023,SITE05,P00072,TRUE,2,30,0,0,1,Baseline,0
1/23/2023,SITE05,P00072,TRUE,2,28,0,0,2,Adjusted,0.131
1/30/2023,SITE05,P00072,TRUE,1,27,0,0,2,Baseline,0
2/6/2023,SITE05,P00072,TRUE,3,24,0,0,2,Baseline,0
2/13/2023,SITE05,P00072,TRUE,2,22,0,0,2,Baseline,0
2/20/2023,SITE05,P00072,TRUE,1,21,0,0,1,Baseline,0
2/27/2023,SITE05,P00072,TRUE,1,20,0,0,2,Baseline,0
3/6/2023,SITE05,P00072,FALSE,2,18,0,0,2,Baseline,0
3/13/2023,SITE05,P00072,TRUE,1,35,0,0,1,Adjusted,-0.248
3/20/2023,SITE05,P00072,TRUE,2,33,0,0,2,Baseline,0
3/27/2023,SITE05,P00072,TRUE,3,30,0,0,2,Baseline,0
4/3/2023,SITE05,P00072,FALSE,2,28,0,0,2,Baseline,0
4/10/2023,SITE05,P00072,TRUE,1,27,0,0,1,Baseline,0
4/17/2023,SITE05,P00072,TRUE,2,25,0,0,2,Baseline,0
4/24/2023,SITE05,P00072,TRUE,1,24,0,0,2,Baseline,0
5/1/2023,SITE05,P00072,TRUE,1,23,0,0,2,Baseline,0
5/8/2023,SITE05,P00072,TRUE,2,21,0,0,3,Adjusted,0.326
5/15/2023,SITE05,P00072,FALSE,1,20,0,2,2,Baseline,0
5/22/2023,SITE05,P00072,TRUE,0,20,0,0,1,Baseline,0
5/29/2023,SITE05,P00072,FALSE,1,35,0,0,1,Baseline,0
6/5/2023,SITE05,P00072,FALSE,1,34,0,0,1,Baseline,0
6/12/2023,SITE05,P00072,TRUE,1,33,0,0,1,Baseline,0
6/19/2023,SITE05,P00072,FALSE,2,31,0,0,1,Adjusted,0.332
6/26/2023,SITE05,P00072,TRUE,2,29,0,0,1,Baseline,0
7/3/2023,SITE05,P00072,FALSE,5,24,0,0,2,Baseline,0
7/10/2023,SITE05,P00072,TRUE,2,22,0,0,2,Adjusted,0.154
7/17/2023,SITE05,P00072,FALSE,0,22,0,0,2,Baseline,0
7/24/2023,SITE05,P00072,FALSE,0,22,0,0,2,Baseline,0
7/31/2023,SITE05,P00072,TRUE,4,33,0,0,2,Baseline,0
8/7/2023,SITE05,P00072,FALSE,1,32,0,0,2,Baseline,0
8/14/2023,SITE05,P00072,TRUE,0,32,0,0,2,Baseline,0
8/21/2023,SITE05,P00072,TRUE,1,31,0,0,2,Adjusted,0.329
8/28/2023,SITE05,P00072,TRUE,1,30,0,0,1,Baseline,0
9/4/2023,SITE05,P00072,FALSE,0,30,0,0,1,Baseline,0
9/11/2023,SITE05,P00072,TRUE,1,29,0,0,1,Baseline,0
9/18/2023,SITE05,P00072,TRUE,3,26,0,0,1,Baseline,0
9/25/2023,SITE05,P00072,TRUE,0,26,0,0,1,Adjusted,-0.107
10/2/2023,SITE05,P00072,TRUE,1,25,0,0,1,Baseline,0
10/9/2023,SITE05,P00072,TRUE,1,24,0,0,1,Baseline,0
10/16/2023,SITE05,P00072,FALSE,0,24,0,0,1,Adjusted,0.151
10/23/2023,SITE05,P00072,FALSE,0,24,0,0,1,Baseline,0
10/30/2023,SITE05,P00072,TRUE,0,24,0,0,1,Adjusted,0.144
11/6/2023,SITE05,P00072,TRUE,0,24,0,0,1,Adjusted,0.189
11/13/2023,SITE05,P00072,TRUE,1,23,0,0,0,Baseline,0
11/20/2023,SITE05,P00072,FALSE,0,23,0,0,0,Adjusted,0.244
11/27/2023,SITE05,P00072,TRUE,2,21,0,0,1,Baseline,0
12/4/2023,SITE05,P00072,FALSE,4,17,0,0,1,Adjusted,0.288
12/11/2023,SITE05,P00072,TRUE,1,33,0,0,1,Adjusted,0.211
12/18/2023,SITE05,P00072,FALSE,0,33,0,0,1,Baseline,0
12/25/2023,SITE05,P00072,FALSE,0,33,0,0,1,Baseline,0
1/1/2024,SITE05,P00072,TRUE,3,30,0,0,1,Baseline,0
1/8/2024,SITE05,P00072,FALSE,0,30,0,0,1,Baseline,0
1/15/2024,SITE05,P00072,TRUE,0,30,0,0,1,Baseline,0
1/22/2024,SITE05,P00072,TRUE,0,30,0,0,1,Baseline,0
1/29/2024,SITE05,P00072,FALSE,0,30,0,0,1,Baseline,0
2/5/2024,SITE05,P00072,TRUE,3,27,0,0,1,Baseline,0
2/12/2024,SITE05,P00072,FALSE,1,26,0,0,1,Baseline,0
2/19/2024,SITE05,P00072,TRUE,0,26,0,0,1,Baseline,0
2/26/2024,SITE05,P00072,TRUE,2,24,0,0,1,Baseline,0
3/4/2024,SITE05,P00072,TRUE,2,22,0,0,1,Baseline,0
3/11/2024,SITE05,P00072,TRUE,0,22,0,0,1,Adjusted,0.33
3/18/2024,SITE05,P00072,FALSE,0,22,0,0,1,Baseline,0
3/25/2024,SITE05,P00072,TRUE,1,21,0,0,1,Baseline,0
4/1/2024,SITE05,P00072,FALSE,4,17,0,0,1,Baseline,0
4/8/2024,SITE05,P00072,FALSE,0,28,0,0,1,Baseline,0
4/15/2024,SITE05,P00072,TRUE,2,26,0,0,1,Baseline,0
4/22/2024,SITE05,P00072,FALSE,1,25,0,0,1,Baseline,0
4/29/2024,SITE05,P00072,FALSE,4,21,0,0,2,Adjusted,0.101
5/6/2024,SITE05,P00072,TRUE,2,38,0,0,2,Baseline,0
5/13/2024,SITE05,P00072,TRUE,2,36,0,0,2,Adjusted,0.198
5/20/2024,SITE05,P00072,TRUE,1,35,0,0,2,Baseline,0
5/27/2024,SITE05,P00072,TRUE,2,33,0,0,2,Adjusted,0.19
6/3/2024,SITE05,P00072,TRUE,2,31,0,0,2,Baseline,0
6/10/2024,SITE05,P00072,FALSE,0,31,0,0,2,Baseline,0
6/17/2024,SITE05,P00072,FALSE,0,31,0,0,2,Baseline,0
6/24/2024,SITE05,P00072,TRUE,1,30,0,0,1,Adjusted,-0.202
7/1/2024,SITE05,P00072,TRUE,1,29,0,0,1,Baseline,0
7/8/2024,SITE05,P00072,TRUE,0,29,0,0,1,Baseline,0
7/15/2024,SITE05,P00072,FALSE,2,27,0,0,1,Baseline,0
7/22/2024,SITE05,P00072,TRUE,3,24,0,0,1,Adjusted,0.314
7/29/2024,SITE05,P00072,FALSE,0,24,0,0,1,Adjusted,-0.215
8/5/2024,SITE05,P00072,TRUE,1,23,0,0,1,Baseline,0
8/12/2024,SITE05,P00072,TRUE,0,23,0,0,1,Baseline,0
8/19/2024,SITE05,P00072,TRUE,1,22,0,0,1,Baseline,0
8/26/2024,SITE05,P00072,FALSE,0,22,0,0,1,Baseline,0
9/2/2024,SITE05,P00072,TRUE,0,22,0,0,1,Baseline,0
9/9/2024,SITE05,P00072,TRUE,2,20,0,0,1,Adjusted,-0.156
9/16/2024,SITE05,P00072,FALSE,0,20,0,0,0,Baseline,0
9/23/2024,SITE05,P00072,TRUE,1,29,0,0,1,Baseline,0
9/30/2024,SITE05,P00072,TRUE,2,27,0,0,1,Baseline,0
10/7/2024,SITE05,P00072,TRUE,0,27,0,0,1,Baseline,0
10/14/2024,SITE05,P00072,TRUE,0,27,0,0,1,Adjusted,0.14
10/21/2024,SITE05,P00072,FALSE,0,27,0,0,1,Baseline,0
10/28/2024,SITE05,P00072,FALSE,1,26,0,0,1,Baseline,0
11/4/2024,SITE05,P00072,TRUE,0,26,0,0,1,Baseline,0
11/11/2024,SITE05,P00072,TRUE,4,22,0,3,1,Baseline,0
11/18/2024,SITE05,P00072,TRUE,2,20,0,0,1,Baseline,0
11/25/2024,SITE05,P00072,TRUE,0,20,0,0,1,Baseline,0
12/2/2024,SITE05,P00072,TRUE,1,19,0,0,1,Adjusted,-0.19
12/9/2024,SITE05,P00072,FALSE,0,33,0,0,1,Baseline,0
12/16/2024,SITE05,P00072,TRUE,0,33,0,0,1,Adjusted,0.298
12/23/2024,SITE05,P00072,FALSE,1,32,0,0,1,Adjusted,0.342
1/3/2022,SITE05,P00073,TRUE,0,11,0,0,0,Baseline,0
1/10/2022,SITE05,P00073,FALSE,0,11,0,0,0,Baseline,0
1/17/2022,SITE05,P00073,FALSE,2,9,0,0,1,Baseline,0
1/24/2022,SITE05,P00073,FALSE,0,9,0,0,1,Baseline,0
1/31/2022,SITE05,P00073,FALSE,1,12,0,0,1,Adjusted,0.069
2/7/2022,SITE05,P00073,TRUE,1,11,0,0,1,Baseline,0
2/14/2022,SITE05,P00073,FALSE,0,11,0,0,1,Baseline,0
2/21/2022,SITE05,P00073,FALSE,0,11,0,0,0,Baseline,0
2/28/2022,SITE05,P00073,TRUE,1,10,0,0,1,Baseline,0
3/7/2022,SITE05,P00073,FALSE,0,10,0,0,1,Adjusted,0.076
3/14/2022,SITE05,P00073,TRUE,4,14,0,0,1,Adjusted,-0.177
3/21/2022,SITE05,P00073,TRUE,0,14,0,0,1,Baseline,0
3/28/2022,SITE05,P00073,TRUE,1,13,0,0,1,Baseline,0
4/4/2022,SITE05,P00073,FALSE,1,12,0,0,1,Baseline,0
4/11/2022,SITE05,P00073,TRUE,2,10,0,0,1,Baseline,0
4/18/2022,SITE05,P00073,TRUE,4,11,0,0,2,Adjusted,0.308
4/25/2022,SITE05,P00073,TRUE,3,12,0,0,2,Baseline,0
5/2/2022,SITE05,P00073,TRUE,0,12,0,0,2,Baseline,0
5/9/2022,SITE05,P00073,TRUE,1,11,0,0,2,Adjusted,0.34
5/16/2022,SITE05,P00073,TRUE,3,14,0,0,2,Adjusted,0.065
5/23/2022,SITE05,P00073,TRUE,1,13,0,0,2,Baseline,0
5/30/2022,SITE05,P00073,TRUE,1,12,0,0,2,Baseline,0
6/6/2022,SITE05,P00073,TRUE,2,10,0,0,2,Baseline,0
6/13/2022,SITE05,P00073,TRUE,0,10,0,0,1,Baseline,0
6/20/2022,SITE05,P00073,FALSE,0,10,0,0,1,Baseline,0
6/27/2022,SITE05,P00073,FALSE,2,8,0,0,1,Adjusted,-0.128
7/4/2022,SITE05,P00073,TRUE,0,8,0,0,1,Baseline,0
7/11/2022,SITE05,P00073,TRUE,3,13,0,0,2,Adjusted,0.33
7/18/2022,SITE05,P00073,FALSE,2,11,0,0,1,Adjusted,-0.242
7/25/2022,SITE05,P00073,FALSE,3,16,0,0,1,Baseline,0
8/1/2022,SITE05,P00073,TRUE,1,15,0,0,1,Baseline,0
8/8/2022,SITE05,P00073,FALSE,1,14,0,0,2,Baseline,0
8/15/2022,SITE05,P00073,FALSE,0,14,0,0,1,Baseline,0
8/22/2022,SITE05,P00073,TRUE,1,13,0,0,1,Baseline,0
8/29/2022,SITE05,P00073,TRUE,3,10,0,0,2,Baseline,0
9/5/2022,SITE05,P00073,FALSE,2,13,0,0,2,Adjusted,0.394
9/12/2022,SITE05,P00073,TRUE,2,11,0,0,2,Baseline,0
9/19/2022,SITE05,P00073,TRUE,0,11,0,0,1,Baseline,0
9/26/2022,SITE05,P00073,TRUE,0,11,0,0,2,Adjusted,0.283
10/3/2022,SITE05,P00073,TRUE,0,11,0,0,1,Baseline,0
10/10/2022,SITE05,P00073,FALSE,1,10,0,0,1,Baseline,0
10/17/2022,SITE05,P00073,FALSE,0,10,0,0,1,Baseline,0
10/24/2022,SITE05,P00073,FALSE,3,7,0,0,1,Baseline,0
10/31/2022,SITE05,P00073,FALSE,0,13,0,0,1,Baseline,0
11/7/2022,SITE05,P00073,FALSE,2,11,0,0,1,Baseline,0
11/14/2022,SITE05,P00073,TRUE,0,11,0,0,1,Baseline,0
11/21/2022,SITE05,P00073,FALSE,1,10,0,0,1,Baseline,0
11/28/2022,SITE05,P00073,TRUE,0,10,0,0,1,Baseline,0
12/5/2022,SITE05,P00073,TRUE,1,9,0,0,1,Adjusted,-0.201
12/12/2022,SITE05,P00073,TRUE,0,9,0,0,1,Adjusted,-0.114
12/19/2022,SITE05,P00073,FALSE,1,8,0,0,1,Baseline,0
12/26/2022,SITE05,P00073,TRUE,1,15,0,0,1,Baseline,0
1/2/2023,SITE05,P00073,FALSE,0,15,0,0,0,Adjusted,-0.151
1/9/2023,SITE05,P00073,TRUE,0,15,0,0,0,Baseline,0
1/16/2023,SITE05,P00073,TRUE,1,14,0,0,1,Adjusted,0.347
1/23/2023,SITE05,P00073,FALSE,2,12,0,0,1,Baseline,0
1/30/2023,SITE05,P00073,TRUE,0,12,0,0,1,Baseline,0
2/6/2023,SITE05,P00073,TRUE,1,11,0,0,1,Adjusted,0.061
2/13/2023,SITE05,P00073,FALSE,0,11,0,0,1,Baseline,0
2/20/2023,SITE05,P00073,TRUE,0,11,0,0,0,Baseline,0
2/27/2023,SITE05,P00073,TRUE,0,11,0,0,1,Adjusted,0.271
3/6/2023,SITE05,P00073,FALSE,2,9,0,0,1,Baseline,0
3/13/2023,SITE05,P00073,TRUE,1,8,0,0,1,Adjusted,0.228
3/20/2023,SITE05,P00073,FALSE,2,10,0,0,1,Baseline,0
3/27/2023,SITE05,P00073,TRUE,2,8,0,0,1,Baseline,0
4/3/2023,SITE05,P00073,TRUE,3,11,0,0,1,Baseline,0
4/10/2023,SITE05,P00073,FALSE,1,10,0,0,1,Baseline,0
4/17/2023,SITE05,P00073,FALSE,1,9,0,0,2,Baseline,0
4/24/2023,SITE05,P00073,FALSE,0,9,0,0,1,Baseline,0
5/1/2023,SITE05,P00073,FALSE,1,15,0,0,1,Adjusted,-0.051
5/8/2023,SITE05,P00073,FALSE,1,14,0,0,1,Baseline,0
5/15/2023,SITE05,P00073,FALSE,0,14,0,0,1,Adjusted,0.34
5/22/2023,SITE05,P00073,TRUE,0,14,0,0,1,Baseline,0
5/29/2023,SITE05,P00073,TRUE,0,14,0,0,1,Baseline,0
6/5/2023,SITE05,P00073,TRUE,2,12,0,0,1,Baseline,0
6/12/2023,SITE05,P00073,TRUE,0,12,0,0,1,Adjusted,0.353
6/19/2023,SITE05,P00073,FALSE,0,12,0,0,0,Baseline,0
6/26/2023,SITE05,P00073,FALSE,0,12,0,0,1,Adjusted,0.402
7/3/2023,SITE05,P00073,TRUE,3,9,0,0,1,Adjusted,-0.073
7/10/2023,SITE05,P00073,FALSE,3,11,0,0,1,Baseline,0
7/17/2023,SITE05,P00073,TRUE,0,11,0,0,2,Adjusted,0.402
7/24/2023,SITE05,P00073,TRUE,1,10,0,0,1,Baseline,0
7/31/2023,SITE05,P00073,TRUE,1,9,0,0,1,Baseline,0
8/7/2023,SITE05,P00073,TRUE,1,15,0,0,1,Baseline,0
8/14/2023,SITE05,P00073,TRUE,1,14,0,0,2,Adjusted,0.272
8/21/2023,SITE05,P00073,TRUE,0,14,0,0,1,Adjusted,-0.148
8/28/2023,SITE05,P00073,TRUE,1,13,0,0,1,Baseline,0
9/4/2023,SITE05,P00073,TRUE,0,13,0,0,1,Baseline,0
9/11/2023,SITE05,P00073,TRUE,2,11,0,0,1,Baseline,0
9/18/2023,SITE05,P00073,TRUE,1,10,0,0,1,Baseline,0
9/25/2023,SITE05,P00073,TRUE,0,10,0,0,1,Baseline,0
10/2/2023,SITE05,P00073,TRUE,0,10,0,0,1,Baseline,0
10/9/2023,SITE05,P00073,TRUE,3,7,0,0,1,Adjusted,0.09
10/16/2023,SITE05,P00073,FALSE,1,6,0,0,1,Baseline,0
10/23/2023,SITE05,P00073,TRUE,1,13,0,0,1,Adjusted,0.134
10/30/2023,SITE05,P00073,TRUE,2,11,0,0,1,Baseline,0
11/6/2023,SITE05,P00073,TRUE,0,11,0,0,1,Baseline,0
11/13/2023,SITE05,P00073,FALSE,0,11,0,0,1,Baseline,0
11/20/2023,SITE05,P00073,FALSE,2,9,0,0,1,Baseline,0
11/27/2023,SITE05,P00073,TRUE,1,8,0,0,1,Baseline,0
12/4/2023,SITE05,P00073,FALSE,0,15,0,0,1,Baseline,0
12/11/2023,SITE05,P00073,TRUE,1,14,0,0,1,Adjusted,0.24
12/18/2023,SITE05,P00073,TRUE,1,13,0,0,1,Baseline,0
12/25/2023,SITE05,P00073,FALSE,0,13,0,0,1,Baseline,0
1/1/2024,SITE05,P00073,TRUE,2,11,0,0,1,Baseline,0
1/8/2024,SITE05,P00073,TRUE,0,11,0,0,1,Baseline,0
1/15/2024,SITE05,P00073,TRUE,2,9,0,0,1,Baseline,0
1/22/2024,SITE05,P00073,FALSE,0,9,0,0,1,Adjusted,-0.105
1/29/2024,SITE05,P00073,FALSE,0,9,0,0,1,Baseline,0
2/5/2024,SITE05,P00073,TRUE,1,8,0,0,1,Adjusted,-0.096
2/12/2024,SITE05,P00073,FALSE,0,13,0,0,1,Adjusted,-0.215
2/19/2024,SITE05,P00073,TRUE,1,12,0,0,1,Adjusted,0.115
2/26/2024,SITE05,P00073,FALSE,2,10,0,0,1,Baseline,0
3/4/2024,SITE05,P00073,FALSE,0,10,0,0,1,Baseline,0
3/11/2024,SITE05,P00073,TRUE,2,8,0,0,1,Adjusted,0.081
3/18/2024,SITE05,P00073,FALSE,0,11,0,0,1,Baseline,0
3/25/2024,SITE05,P00073,FALSE,3,14,0,0,1,Baseline,0
4/1/2024,SITE05,P00073,TRUE,2,12,0,0,1,Baseline,0
4/8/2024,SITE05,P00073,TRUE,1,11,0,0,2,Adjusted,0.333
4/15/2024,SITE05,P00073,FALSE,0,11,0,0,1,Baseline,0
4/22/2024,SITE05,P00073,FALSE,2,9,0,0,1,Baseline,0
4/29/2024,SITE05,P00073,TRUE,1,8,0,0,1,Baseline,0
5/6/2024,SITE05,P00073,TRUE,1,14,0,0,2,Adjusted,0.228
5/13/2024,SITE05,P00073,TRUE,0,14,0,0,1,Baseline,0
5/20/2024,SITE05,P00073,TRUE,0,14,0,0,1,Adjusted,-0.25
5/27/2024,SITE05,P00073,TRUE,0,14,0,0,1,Baseline,0
6/3/2024,SITE05,P00073,FALSE,1,13,0,0,1,Adjusted,0.302
6/10/2024,SITE05,P00073,TRUE,1,12,0,0,1,Baseline,0
6/17/2024,SITE05,P00073,TRUE,0,12,0,0,1,Baseline,0
6/24/2024,SITE05,P00073,TRUE,0,12,0,0,1,Adjusted,0.294
7/1/2024,SITE05,P00073,TRUE,0,12,0,0,0,Baseline,0
7/8/2024,SITE05,P00073,FALSE,0,12,0,0,0,Baseline,0
7/15/2024,SITE05,P00073,FALSE,0,12,0,0,0,Baseline,0
7/22/2024,SITE05,P00073,FALSE,3,9,0,0,1,Baseline,0
7/29/2024,SITE05,P00073,TRUE,0,9,0,0,1,Baseline,0
8/5/2024,SITE05,P00073,FALSE,0,9,0,0,0,Adjusted,0.143
8/12/2024,SITE05,P00073,FALSE,1,16,0,0,1,Baseline,0
8/19/2024,SITE05,P00073,FALSE,1,15,0,1,1,Baseline,0
8/26/2024,SITE05,P00073,TRUE,1,14,0,0,1,Adjusted,0.297
9/2/2024,SITE05,P00073,TRUE,0,14,0,0,1,Baseline,0
9/9/2024,SITE05,P00073,FALSE,0,14,0,0,1,Baseline,0
9/16/2024,SITE05,P00073,TRUE,0,14,0,0,0,Baseline,0
9/23/2024,SITE05,P00073,TRUE,1,13,0,0,1,Baseline,0
9/30/2024,SITE05,P00073,TRUE,0,13,0,0,1,Baseline,0
10/7/2024,SITE05,P00073,TRUE,0,13,0,0,0,Baseline,0
10/14/2024,SITE05,P00073,FALSE,4,9,0,0,1,Baseline,0
10/21/2024,SITE05,P00073,FALSE,0,9,0,0,1,Baseline,0
10/28/2024,SITE05,P00073,FALSE,1,15,0,0,1,Baseline,0
11/4/2024,SITE05,P00073,FALSE,2,13,0,0,1,Baseline,0
